Product_Number,Description,Gearhead_type,Reduction,Stages,Max_cont_torque,Max_int_torque,Max_eff,Inertia,Direction,Weight,Recommended,Price
unknown_214,"Planetary gearhead GPX 14 Ø14 mm, 1-stage",GPX ,5.3 : 1 ,1,0.16,0.2,90,0.0673,= ,14,0,68.09
unknown_215,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,679 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_216,"Planetary gearhead GPX 14 Ø14 mm, 1-stage",GPX ,6.6 : 1 ,1,0.16,0.2,90,0.0673,= ,14,0,68.09
unknown_217,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,734 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_218,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,794 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_219,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,913 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_220,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,987 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_221,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,1135 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_222,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,1227 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_223,"Planetary gearhead GPX 14 Ø14 mm, 4-stage",GPX ,1526 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,99.09
unknown_224,"Planetary gearhead GPX 14 Ø14 mm, 2-stage",GPX ,16 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,76.36
unknown_225,"Planetary gearhead GPX 14 Ø14 mm, 2-stage",GPX ,21 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,76.36
unknown_226,"Planetary gearhead GPX 14 Ø14 mm, 2-stage",GPX ,26 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,76.36
unknown_227,"Planetary gearhead GPX 14 Ø14 mm, 2-stage",GPX ,28 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,76.36
unknown_228,"Planetary gearhead GPX 14 Ø14 mm, 2-stage",GPX ,35 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,76.36
unknown_229,"Planetary gearhead GPX 14 Ø14 mm, 3-stage",GPX ,62 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,86.73
unknown_230,"Planetary gearhead GPX 14 Ø14 mm, 3-stage",GPX ,83 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,86.73
unknown_231,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,103 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_232,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,111 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_233,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,138 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_234,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,150 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_235,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,172 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_236,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,186 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_237,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,231 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_238,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,243 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_239,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,326 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_240,"Planetary gearhead GPX 14 C Ø14 mm, 1-stage",GPX ,3.9 : 1 ,1,0.21,0.26,90,0.0673,= ,14,0,86.18
unknown_241,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,406 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_242,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,439 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_243,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,546 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_244,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,590 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_245,"Planetary gearhead GPX 14 C Ø14 mm, 1-stage",GPX ,5.3 : 1 ,1,0.21,0.26,90,0.0673,= ,14,0,86.18
unknown_246,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,679 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_247,"Planetary gearhead GPX 14 C Ø14 mm, 1-stage",GPX ,6.6 : 1 ,1,0.21,0.26,90,0.0673,= ,14,0,86.18
unknown_248,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,734 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_249,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,794 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_250,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,913 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_251,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,987 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_252,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,1135 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_253,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,1227 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_254,"Planetary gearhead GPX 14 C Ø14 mm, 4-stage",GPX ,1526 : 1 ,4,0.4,0.5,65,0.0684,= ,23,0,135.27
unknown_255,"Planetary gearhead GPX 14 C Ø14 mm, 2-stage",GPX ,16 : 1 ,2,0.27,0.34,80,0.0595,= ,19,0,100.91
unknown_256,"Planetary gearhead GPX 14 C Ø14 mm, 2-stage",GPX ,21 : 1 ,2,0.27,0.34,80,0.0595,= ,19,0,100.91
unknown_257,"Planetary gearhead GPX 14 C Ø14 mm, 2-stage",GPX ,26 : 1 ,2,0.27,0.34,80,0.0595,= ,19,0,100.91
unknown_258,"Planetary gearhead GPX 14 C Ø14 mm, 2-stage",GPX ,28 : 1 ,2,0.27,0.34,80,0.0595,= ,19,0,100.91
unknown_259,"Planetary gearhead GPX 14 C Ø14 mm, 2-stage",GPX ,35 : 1 ,2,0.27,0.34,80,0.0595,= ,19,0,100.91
unknown_260,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,62 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_261,"Planetary gearhead GPX 14 C Ø14 mm, 3-stage",GPX ,83 : 1 ,3,0.33,0.41,75,0.065,= ,21,0,117.73
unknown_262,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,103 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_263,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,111 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_264,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,138 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_265,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,150 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_266,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,172 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_267,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,186 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_268,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,231 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_269,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,243 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_270,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,326 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_271,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,406 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_272,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,439 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_273,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,546 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_274,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,590 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_275,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,679 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_276,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,734 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_277,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,794 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_278,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,913 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_279,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,987 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_280,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,1135 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_281,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,1227 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_282,"Planetary gearhead GPX 14 HP Ø14 mm, 4-stage",GPX ,1526 : 1 ,4,0.5,0.6,55,0.0852,= ,27,0,151.82
unknown_283,"Planetary gearhead GPX 14 HP Ø14 mm, 2-stage",GPX ,16 : 1 ,2,0.3,0.4,75,0.0953,= ,21,0,118.27
unknown_284,"Planetary gearhead GPX 14 HP Ø14 mm, 2-stage",GPX ,21 : 1 ,2,0.3,0.4,75,0.0953,= ,21,0,118.27
unknown_285,"Planetary gearhead GPX 14 HP Ø14 mm, 2-stage",GPX ,26 : 1 ,2,0.3,0.4,75,0.0953,= ,21,0,118.27
unknown_286,"Planetary gearhead GPX 14 HP Ø14 mm, 2-stage",GPX ,28 : 1 ,2,0.3,0.4,75,0.0953,= ,21,0,118.27
unknown_287,"Planetary gearhead GPX 14 HP Ø14 mm, 2-stage",GPX ,35 : 1 ,2,0.3,0.4,75,0.0953,= ,21,0,118.27
unknown_288,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,62 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_289,"Planetary gearhead GPX 14 HP Ø14 mm, 3-stage",GPX ,83 : 1 ,3,0.4,0.5,65,0.0801,= ,25,0,133.45
unknown_290,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,103 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_291,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,111 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_292,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,138 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_293,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,150 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_294,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,172 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_295,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,186 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_296,"Planetary gearhead GPX 14 LN Ø14 mm, 3-stage, 62:1 - 231:1",GPX ,231 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_297,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,243 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_298,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,326 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_299,"Planetary gearhead GPX 14 LN Ø14 mm, 1-stage",GPX ,3.9 : 1 ,1,0.13,0.16,90,0.0673,= ,14,0,82.64
unknown_300,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,406 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_301,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,439 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_302,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,546 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_303,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,590 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_304,"Planetary gearhead GPX 14 LN Ø14 mm, 1-stage",GPX ,5.3 : 1 ,1,0.13,0.16,90,0.0673,= ,14,0,82.64
unknown_305,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,679 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_306,"Planetary gearhead GPX 14 LN Ø14 mm, 1-stage",GPX ,6.6 : 1 ,1,0.13,0.16,90,0.0673,= ,14,0,82.64
unknown_307,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,734 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_308,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,794 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_309,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,913 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_310,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,987 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_311,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,1135 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_312,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,1227 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_313,"Planetary gearhead GPX 14 LN Ø14 mm, 4-stage",GPX ,1526 : 1 ,4,0.24,0.3,65,0.0684,= ,23,0,113.64
unknown_314,"Planetary gearhead GPX 14 LN Ø14 mm, 2-stage",GPX ,16 : 1 ,2,0.16,0.2,80,0.0595,= ,19,0,90.91
unknown_315,"Planetary gearhead GPX 14 LN Ø14 mm, 2-stage",GPX ,21 : 1 ,2,0.16,0.2,80,0.0595,= ,19,0,90.91
unknown_316,"Planetary gearhead GPX 14 LN Ø14 mm, 2-stage",GPX ,26 : 1 ,2,0.16,0.2,80,0.0595,= ,19,0,90.91
unknown_317,"Planetary gearhead GPX 14 LN Ø14 mm, 2-stage",GPX ,28 : 1 ,2,0.16,0.2,80,0.0595,= ,19,0,90.91
unknown_318,"Planetary gearhead GPX 14 LN Ø14 mm, 2-stage",GPX ,35 : 1 ,2,0.16,0.2,80,0.0595,= ,19,0,90.91
unknown_319,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,62 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_320,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,83 : 1 ,3,0.2,0.25,75,0.065,= ,21,0,101.27
unknown_321,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,103 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_322,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,111 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_323,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,138 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_324,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,150 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_325,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,172 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_326,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,186 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_327,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,231 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_328,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,243 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_329,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,326 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_330,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,406 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_331,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,439 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_332,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,546 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_333,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,590 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_334,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,679 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_335,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,734 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_336,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,794 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_337,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,913 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_338,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,987 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_339,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,1135 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_340,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,1227 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_341,"Planetary gearhead GPX 14 LZ Ø14 mm, 4-stage",GPX ,1526 : 1 ,4,0.3,0.38,65,0.0684,= ,23,0,126.27
unknown_342,"Planetary gearhead GPX 14 LZ Ø14 mm, 2-stage",GPX ,16 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,103.55
unknown_343,"Planetary gearhead GPX 14 LZ Ø14 mm, 2-stage",GPX ,21 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,103.55
unknown_344,"Planetary gearhead GPX 14 LZ Ø14 mm, 2-stage",GPX ,26 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,103.55
unknown_345,"Planetary gearhead GPX 14 LZ Ø14 mm, 2-stage",GPX ,28 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,103.55
unknown_346,"Planetary gearhead GPX 14 LZ Ø14 mm, 2-stage",GPX ,35 : 1 ,2,0.2,0.25,80,0.0595,= ,19,0,103.55
unknown_347,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,62 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_348,"Planetary gearhead GPX 14 LZ Ø14 mm, 3-stage",GPX ,83 : 1 ,3,0.25,0.31,75,0.065,= ,21,0,113.91
unknown_349,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,103 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_350,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,111 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_351,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,138 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_352,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,150 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_353,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,172 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_354,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,186 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_355,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,231 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_356,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,243 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_357,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,326 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_358,"Planetary gearhead GPX 16 Ø16 mm, 1-stage",GPX ,3.9 : 1 ,1,0.2,0.25,90,0.128,= ,20,0,65.55
unknown_359,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,406 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_360,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,439 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_361,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,546 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_362,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,590 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_363,"Planetary gearhead GPX 16 Ø16 mm, 1-stage",GPX ,5.3 : 1 ,1,0.2,0.25,90,0.128,= ,20,0,65.55
unknown_364,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,679 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_365,"Planetary gearhead GPX 16 Ø16 mm, 1-stage",GPX ,6.6 : 1 ,1,0.2,0.25,90,0.128,= ,20,0,65.55
unknown_366,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,734 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_367,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,794 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_368,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,913 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_369,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,987 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_370,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,1135 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_371,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,1227 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_372,"Planetary gearhead GPX 16 Ø16 mm, 4-stage",GPX ,1526 : 1 ,4,0.45,0.55,65,0.109,= ,31,0,96.27
unknown_373,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,16 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_374,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,21 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_375,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,26 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_376,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,28 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_377,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,35 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_378,"Planetary gearhead GPX 16 Ø16 mm, 2-stage",GPX ,44 : 1 ,2,0.25,0.35,80,0.109,= ,25,0,75.64
unknown_379,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,62 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_380,"Planetary gearhead GPX 16  Ø16 mm, 3-stage",GPX ,83 : 1 ,3,0.35,0.45,75,0.106,= ,27,0,85.82
unknown_381,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,103 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_382,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,111 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_383,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,138 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_384,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,150 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_385,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,172 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_386,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,186 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_387,"Planetary gearhead GPX 16 C Ø16 mm, 3-stage",GPX ,231 : 1 ,3,0.47,0.58,75,0.106,= ,27,0,111.64
unknown_388,"Planetary gearhead GPX 16 C Ø16 mm, 4-stage",GPX ,243 : 1 ,4,0.6,0.75,65,0.109,= ,31,0,128.55
unknown_389,"Planetary gearhead GPX 16 C Ø16 mm, 4-stage",GPX ,326 : 1 ,4,0.6,0.75,65,0.109,= ,31,0,128.55
unknown_390,"Planetary gearhead GPX 16 C Ø16 mm, 1-stage",GPX ,3.9 : 1 ,1,0.27,0.33,90,0.128,= ,20,0,81.73
unknown_391,"Planetary gearhead GPX 16 C Ø16 mm, 4-stage",GPX ,406 : 1 ,4,0.6,0.75,65,0.109,= ,31,0,128.55
unknown_392,"Planetary gearhead GPX 16 C Ø16 mm, 4-stage",GPX ,439 : 1 ,4,0.6,0.75,65,0.109,= ,31,0,128.55
unknown_393,"Planetary gearhead GPX 16 C Ø16 mm, 4-stage",GPX ,546 : 1 ,4,0.6,0.75,65,0.109,= ,31,0,128.55
